sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_03634,Account Manager - New York/New Jersey,"NoteVault, Inc. provides innovative mobile reporting solutions for the engineering and construction industry. NoteVault ",0,0,0.000690460205078125,0.05,correct|near_threshold,"Account Manager - New York/New Jersey NoteVault, Inc. provides innovative mobile reporting solutions for the engineering and construction industry. NoteVault enables the entire project team to do their reporting from their mobile phone using only their voice, and then quickly delivers transcribed, p"
emscad_03638,Web Developer,Massive Media is the social media company behind the successful digital brands #URL_18234f381f5e7b9a9ffdc727cd05c9046edf,0,0,0.00046563148498535156,0.05,correct|near_threshold,Web Developer Massive Media is the social media company behind the successful digital brands #URL_18234f381f5e7b9a9ffdc727cd05c9046edffb45bce85533c8f9b6d0216e925e# and #URL_af2b2f34d003dd6238fb60ec002a2f9df551ec9f8c6df8c980fc4fd8d24cc707# . In November 2013 Massive Media bought and relaunched the so
emscad_03639,Outside Sales Associate,"ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of sid",0,0,0.0011949539184570312,0.05,correct|near_threshold,"Outside Sales Associate ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of siding, windows, and other exterior building products. Since our start in 1982, we've grown to become a national organization with over 450 locations in 45 sta"
emscad_03647,Event Specialists,We are a digital marketing agency with an emphasis upon quality development that is developed and sold in a consultative,0,0,0.0005793571472167969,0.05,correct|near_threshold,Event Specialists We are a digital marketing agency with an emphasis upon quality development that is developed and sold in a consultative custom manner to fit each and every one of our customers like a glove - every time. We are seeking entry level and experienced sales representatives/ event coord
emscad_03655,Lead Instructor: iOS Development,About us:,0,0,0.000598907470703125,0.05,correct|near_threshold,"Lead Instructor: iOS Development About us:   Bitmaker Labs is Canada's premier web development learning centre and the largest of its kind in the country. We empower tech enthusiasts to build their ideas. We currently offer both courses in full stack web development and front end development, and UX"
emscad_03657,"VP, Business Development","Our company, Matte Publishing, is an online media and publishing property that focuses on creating concise and engaging ",0,0,0.0005002021789550781,0.05,correct|near_threshold,"VP, Business Development Our company, Matte Publishing, is an online media and publishing property that focuses on creating concise and engaging journalism pieces through compelling stories told by literature or video content. Our growing company is constantly looking to work with great young talent"
emscad_03660,Maintenance Custodian,"Tidewater Finance Co. was established in 1992 for the initial purpose of purchasing, and servicing retail installment co",0,0,0.0013303756713867188,0.05,correct|near_threshold,"Maintenance Custodian Tidewater Finance Co. was established in 1992 for the initial purpose of purchasing, and servicing retail installment contracts. There are two divisions: Tidewater Credit Services, providing indirect consumer retail finance options and Tidewater Motor Credit, providing indirect"
emscad_03661,"[Phoenix, AZ] Fundraising Consultant",All American classics is a leading fundraising as a service (FaaS) company that helps nonprofit leaders raise money thro,0,0,0.0011425018310546875,0.05,correct|near_threshold,"[Phoenix, AZ] Fundraising Consultant All American classics is a leading fundraising as a service (FaaS) company that helps nonprofit leaders raise money through different types of consignment auctions. For the last 20 years we have raised nearly 25 million dollars for our charity partners. Position:"
emscad_03665,Channel Sales Manager,"Daily Secret is one of the fastest growing digital media brand for premium audiences around the world, serving 1.8 milli",0,0,0.0005583763122558594,0.05,correct|near_threshold,"Channel Sales Manager Daily Secret is one of the fastest growing digital media brand for premium audiences around the world, serving 1.8 million subscribers every day. Covering over 35 markets, its signature daily email newsletters reveal coveted bars, restaurants, shops and all around local ‘secret"
emscad_03677,Software Support Specialist,"J-Curve Technologies, a privately held Arizona-based organization, is an award-winning premier outsourcer of shared tech",0,0,0.0006422996520996094,0.05,correct|near_threshold,"Software Support Specialist J-Curve Technologies, a privately held Arizona-based organization, is an award-winning premier outsourcer of shared technical, customer support and enterprise level helpdesk services. In 2011, J-Curve was recognized as one of the best places to work in the valley by the P"
emscad_03680,Programmer,Dr. Stafylas is a Cardiologist/Medical Coordinator of European research health projects. He has been actively involved i,0,0,0.0010690689086914062,0.05,correct|near_threshold,Programmer Dr. Stafylas is a Cardiologist/Medical Coordinator of European research health projects. He has been actively involved in more than 20 research projects. These activities have given the opportunity to collaborate with a large number of academic and other European institutions. His prior e
emscad_03683,"Sales Representative, Commisions-based",About the Job,0,0,0.0005826950073242188,0.05,correct|near_threshold,"Sales Representative, Commisions-based About the Job   Curato Technologies is a growing company in Calgary, Canada aiming at providing high quality, efficient technology-based enterprise software for businesses and corporations.   We have immediate openings for experienced Sales Representatives in t"
emscad_03686,Broadcast Audio Technician,Applied Memetics LLC is a professional services company dedicated to integrating and delivering best practice communicat,0,0,0.0006384849548339844,0.05,correct|near_threshold,"Broadcast Audio Technician Applied Memetics LLC is a professional services company dedicated to integrating and delivering best practice communication and information solutions in pre-conflict, conflict, or post-conflict areas.   The world has changed: ‘always on’ brands require a new way of thinkin"
emscad_03688,APPRENTICE RECRUITMENT CONSULTANT - Crewe,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,0.0005702972412109375,0.05,correct|near_threshold,APPRENTICE RECRUITMENT CONSULTANT - Crewe Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working into long term and rele
emscad_03695,teacher,#URL_aadfc41b7121c44fd8f920782031ced4677f30a4dd7c0d71b6ec54ed953871a1# is an online tutoring platform which aims to prov,0,0,0.0005693435668945312,0.05,correct|near_threshold,teacher #URL_aadfc41b7121c44fd8f920782031ced4677f30a4dd7c0d71b6ec54ed953871a1# is an online tutoring platform which aims to provide quality tutoring to students worldwide.   Interested teachers should have at least a bachelor's degree in their field and good skills of internet use.   Selected candid
emscad_03710,Net/C# Web Developer,i28 Technologies has demonstrated expertise in areas strategic to different business in varying verticals. I28 Technolog,0,0,0.0008525848388671875,0.05,correct|near_threshold,Net/C# Web Developer i28 Technologies has demonstrated expertise in areas strategic to different business in varying verticals. I28 Technologies provides highly skilled Technology Consultants to meet the IT needs of our clients. The functional expertise gleaned from the experience of working for For
emscad_03711,Sonographer,"Diagnostic Health deploy and manage high quality sonographers to provide the NHS with a single, unified and trusted serv",0,0,0.0006399154663085938,0.05,correct|near_threshold,"Sonographer Diagnostic Health deploy and manage high quality sonographers to provide the NHS with a single, unified and trusted service.   Diagnostic Health specialise in providing a range of ultrasound services and solutions to NHS Trusts requiring extra capacity. We work closely with our sonograph"
emscad_03716,Enterprise Manager,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,0.0006046295166015625,0.05,correct|near_threshold,"Enterprise Manager Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer satisfac"
emscad_03729,Product Innovator (Senior),"Babbel enables anyone to learn languages in an easy and interactive way. The learning system offers 13 languages, from E",0,0,0.0004992485046386719,0.05,correct|near_threshold,"Product Innovator (Senior) Babbel enables anyone to learn languages in an easy and interactive way. The learning system offers 13 languages, from English to Indonesian. Users with and without previous knowledge can access grammar and thematic courses as well as vocabulary, writing and listening comp"
emscad_03739,Android Developer,Money is a person-to-person money transfer app designed to simplify how people send money home to their friends and fami,0,0,0.0004520416259765625,0.05,correct|near_threshold,Android Developer Money is a person-to-person money transfer app designed to simplify how people send money home to their friends and family abroad.   Moni makes sending money as easy as sending a text message . It allows users to send money to a mobile number anywhere in the world. Anyone with a UK
emscad_03742,Research Sales Manager,The Beans Group is a media company that exists to empower young people to thrive. We have been on an exponential growth ,0,0,0.000545501708984375,0.05,correct|near_threshold,Research Sales Manager The Beans Group is a media company that exists to empower young people to thrive. We have been on an exponential growth spurt since our inception as #URL_8d1ca4faf2d2518ce9ec21b3fbe5c63e4b47f383d6bb1f0a681ff6cc801b4550# in 2005 and in 2013 we won Digital Business of the Year. 
emscad_03759,Software Engineer,Software Engineer,0,0,0.006679534912109375,0.05,correct|near_threshold,"Software Engineer Software Engineer   Application Developer-#URL_95872dfe2cf069c1599b465abdd20342d69903215fdb9593260b8c429f50123e# JD:- Application Developer Perform Application Developer for #URL_75c363ce0cef4a24af043a9061a8169fce717074d9202f52626d44af35f4ca89#   Skill:- COM, Project Coordinator, S"
emscad_03763,TV Set Maintenance Technician,Applied Memetics LLC is a professional services company dedicated to integrating and delivering best practice communicat,0,0,0.0006771087646484375,0.05,correct|near_threshold,"TV Set Maintenance Technician Applied Memetics LLC is a professional services company dedicated to integrating and delivering best practice communication and information solutions in pre-conflict, conflict, or post-conflict areas.   The world has changed: ‘always on’ brands require a new way of thin"
emscad_03773,Front End Software Engineer (Junior),"Certoid is an identity, impersonation and reputation network. The area: Software Engineering Our engineers develop the n",0,0,0.00075531005859375,0.05,correct|near_threshold,"Front End Software Engineer (Junior) Certoid is an identity, impersonation and reputation network. The area: Software Engineering Our engineers develop the next-generation identity technologies. Our projects include working on advanced behavioral and distribution algorithms, massive scalability and "
emscad_03777,English Teacher Abroad,We help teachers get safe & secure jobs abroad :),0,0,0.0007042884826660156,0.05,correct|near_threshold,"English Teacher Abroad We help teachers get safe & secure jobs abroad :) Play with kids, get paid for it   Love travel? Jobs in Asia   $1,500+ USD monthly ($200 Cost of living)   Housing provided (Private/Furnished) Airfare Reimbursed Excellent for student loans/credit cards   Gabriel Adkins : #URL_"
emscad_03778,Adops Coordinator,We’re always looking for highly motivated “founder-types” to join us as we grow. Here’s what you need to know.,0,0,0.0007839202880859375,0.05,correct|near_threshold,"Adops Coordinator We’re always looking for highly motivated “founder-types” to join us as we grow. Here’s what you need to know.   Our Core Values:   Every member of our team brings something unique to the table, but we share the same values:   Use your intelligence without arrogance   Take initiati"
emscad_03780,Technical co-founder,Peer-to-Peer and designers fashion rental marketplace that allows women to never wear the same thing twice by renting cl,0,0,0.0007748603820800781,0.05,correct|near_threshold,"Technical co-founder Peer-to-Peer and designers fashion rental marketplace that allows women to never wear the same thing twice by renting clothes to one another and get profits from their wardrobe. For fashion designers, we are a unique market research tool and a customer acquisition channel.   In "
emscad_03785,Software Developer,"Entry level Software Developer Location : Atlanta, Georgia Experience : 1-2 years",0,0,0.007175445556640625,0.05,correct|near_threshold,"Software Developer Entry level Software Developer Location : Atlanta, Georgia Experience : 1-2 years   Experience in a production web environment implementing mission critical services. Development of Web Server side PHP in LAMP environments Having experience with XHTML / CSS/ Javascript ia a plus, "
emscad_03791,HR Administrator,About the Company We are ticketscript - the European market leaders in digital self-ticketing. Whether it’s massive danc,0,0,0.0005974769592285156,0.05,correct|near_threshold,"HR Administrator About the Company We are ticketscript - the European market leaders in digital self-ticketing. Whether it’s massive dance events, festivals, gigs, outdoor cinemas, fairs, theater shows, exhibitions, comedy nights, or award ceremonies - we do them all! We believe in empowering our cu"
emscad_03807,Business Development Analytics,MarketInvoice is one of the most high-profile London based fin-tech companies. The Company is Europe’s leading P2P invoi,0,0,0.0005002021789550781,0.05,correct|near_threshold,"Business Development Analytics MarketInvoice is one of the most high-profile London based fin-tech companies. The Company is Europe’s leading P2P invoice finance platform that allows SMEs to quickly and flexibly sell their invoices, releasing critical working capital in the process.   Our mission at"
emscad_03813,PT Administrative Assistant/Receptionist,"Dairy, food and beverage processors work within one of the most complex, competitive and precision-driven industries. Th",0,1,0.77734375,0.05,false_positive,"PT Administrative Assistant/Receptionist Dairy, food and beverage processors work within one of the most complex, competitive and precision-driven industries. They need a partner they can rely on to address their operational issues. W.M. Sprinkman has been providing system design, engineering and in"
emscad_03814,The Untraditional Community Manager,We are the creators of Scypho - a revolutionary new product that provides perfect indoor climate when you are home and s,0,0,0.0004382133483886719,0.05,correct|near_threshold,The Untraditional Community Manager We are the creators of Scypho - a revolutionary new product that provides perfect indoor climate when you are home and saves energy when you are away. Scypho is a self-learning system that knows exactly when to start the heating or cooling in order to provide your
emscad_03826,"Social Media Strategist, Thai Service",Applied Memetics LLC is a professional services company dedicated to integrating and delivering best practice communicat,0,0,0.00052642822265625,0.05,correct|near_threshold,"Social Media Strategist, Thai Service Applied Memetics LLC is a professional services company dedicated to integrating and delivering best practice communication and information solutions in pre-conflict, conflict, or post-conflict areas.   The world has changed: ‘always on’ brands require a new way"
emscad_03828,Property Sales Consultant,"Edwards Personnel are property recruitment specialists recruiting all positions within estate agency, lettings, property",0,0,0.0009145736694335938,0.05,correct|near_threshold,"Property Sales Consultant Edwards Personnel are property recruitment specialists recruiting all positions within estate agency, lettings, property management and property related industries throughout the UK Our client, a reputable multi-branch independent estate agency requires an experienced sales"
emscad_03829,Data Scientist (Part-Time),"Offerial is a hospitality technology startup helping hotels improve sales, marketing, customer satisfaction and loyalty ",0,0,0.000583648681640625,0.05,correct|near_threshold,"Data Scientist (Part-Time) Offerial is a hospitality technology startup helping hotels improve sales, marketing, customer satisfaction and loyalty through personalization.   Our product enables hotels to convert more hotel website visitors in to bookings, and avoid paying large commissions to #URL_f"
emscad_03837,Sales Manager / Sales Associate,Live It China Limited (#URL_0389a2a7444c0bba5f6d58972ba5ec7c28feca6c25e0ae80063c1298e7f0395e#) is a free and open social,0,0,0.0004794597625732422,0.05,correct|near_threshold,Sales Manager / Sales Associate Live It China Limited (#URL_0389a2a7444c0bba5f6d58972ba5ec7c28feca6c25e0ae80063c1298e7f0395e#) is a free and open social media platform for Chinese language learners that enables our users to share their learning experiences. We empower Chinese language learners and h
emscad_03846,Nurse Practitioner,Maxim Staffing solution is looking for an experience nurse practitioner or physician’s assistant to work with one of fac,0,0,0.0030460357666015625,0.05,correct|near_threshold,Nurse Practitioner Maxim Staffing solution is looking for an experience nurse practitioner or physician’s assistant to work with one of facilities in Long Beach. This position would be a Monday-Friday 9am-5pm. The ability to communicate compassionately with a diverse population is essential. Problem
emscad_03849,QA Engineer,We are looking for a QA Engineer to implement and maintain automation tests for our products.,0,0,0.007053375244140625,0.05,correct|near_threshold,QA Engineer We are looking for a QA Engineer to implement and maintain automation tests for our products.   What you’ll be doing:   Establish an automated test environment for UI and non-UI testing   Review test cases and automate whenever possible   Educate team members on test automation and drive
emscad_03852,Web developer,#URL_911b21592fc5a2f5e53b7cbb209dd8e4bf3d3ab37b8e4b3e96f54f0a4f4111c2# started off as a community website where users pu,0,0,0.0005130767822265625,0.05,correct|near_threshold,"Web developer #URL_911b21592fc5a2f5e53b7cbb209dd8e4bf3d3ab37b8e4b3e96f54f0a4f4111c2# started off as a community website where users published reviews for restaurants in the Attika region.   Currently, it hosts more than 25.000 user generated, high quality reviews and serves more than 1.500.000 pagev"
emscad_03860,Animation Intern,"Pig Apple, a small Brooklyn-based production company, is looking for a talented animation intern for the summer. We're c",0,0,0.0017337799072265625,0.05,correct|near_threshold,"Animation Intern Pig Apple, a small Brooklyn-based production company, is looking for a talented animation intern for the summer. We're currently producing animated web content (for fun, exciting clients you've heard of!) and we'd like someone who can assist on animation work. You will get real-worl"
emscad_03864,Carpenter,"MAC Property Management is dedicated to providing an exemplary living experience, the highest possible quality of servic",0,0,0.0010166168212890625,0.05,correct|near_threshold,"Carpenter MAC Property Management is dedicated to providing an exemplary living experience, the highest possible quality of service and a superior value for our residents. It is important for us to preserve the environment, improve infrastructures, and enhance the beauty of our settings. We are in t"
emscad_03866,Software Engineer - Java Server Applications,Innovative technology for digital pathology and cancer diagnostics,0,0,0.0010204315185546875,0.05,correct|near_threshold,"Software Engineer - Java Server Applications Innovative technology for digital pathology and cancer diagnostics We are looking for a Russian-speaking Java Developer with experience in building high-performing, scalable, enterprise-grade Java web applications.   You will be part of a dynamic talented"
emscad_03883,Database Development Lead,D atabase Development Lead,0,0,0.004512786865234375,0.05,correct|near_threshold,"Database Development Lead D atabase Development Lead   Location: Jersey City, NJ   Visa accepted: GC/EAD/CITIZEN   Position Type: Contract to Hire.   Rate: $70/hr on W2   Interview Type: phone + F2F   Job Description:   Our client a major financial corporation looking for an Database Development Lea"
emscad_03893,Director of Rehab,"Welcome to interface rehab interface rehab provides comprehensive rehabilitation (Physical, Occupational & Speech Therap",0,0,0.0013723373413085938,0.05,correct|near_threshold,"Director of Rehab Welcome to interface rehab interface rehab provides comprehensive rehabilitation (Physical, Occupational & Speech Therapy) & consultation services on a long term contractual basis to the various medical settings throughout S outhern California. Job Summary:   Job Summary: The Direc"
emscad_03895,Sales Development Rep,"As a growing and successful startup, Conversocial is a great place to work for ambitious individuals.",0,0,0.00048041343688964844,0.05,correct|near_threshold,"Sales Development Rep As a growing and successful startup, Conversocial is a great place to work for ambitious individuals.   We build a market leading social customer service solution, and we need even more great people to help us push that position even further. You’ll get the opportunity to work "
emscad_03897,Web Developer,Cashie Commerce is the fastest way to create and run a successful online store. Our goal is to help small businesses lau,0,0,0.0005307197570800781,0.05,correct|near_threshold,Web Developer Cashie Commerce is the fastest way to create and run a successful online store. Our goal is to help small businesses launch high quality stores and generate sales in little time. We do this by automating features that maximize a store’s reach and offering integrated marketing and sales
emscad_03912,Researcher (Innovation in Cities),Citymart helps cities to transform their communities by strengthening their innovation capacity and sharing inspiring so,0,0,0.0007367134094238281,0.05,correct|near_threshold,"Researcher (Innovation in Cities) Citymart helps cities to transform their communities by strengthening their innovation capacity and sharing inspiring solutions and methods. We do this by helping cities to introduce problem-based procurement methods, which help engage a much wider community of vend"
emscad_03913,Back Office Senior PHP Developer,Our Company,0,0,0.0005254745483398438,0.05,correct|near_threshold,"Back Office Senior PHP Developer Our Company   Adcash® is an international advertising network that delivers billions of ad units each month reaching several millions of people around the globe. With a strong focus on the entertainment vertical, the network’s portfolio currently comprises over 90 00"
emscad_03915,Account Manager,"Intercom ( #URL_cb674f93cbcd215a3a0a57a8615a565545949eead8adbbc73307c26d6a6af81b# ) is a simple, personal messaging serv",0,0,0.0004425048828125,0.05,correct|near_threshold,"Account Manager Intercom ( #URL_cb674f93cbcd215a3a0a57a8615a565545949eead8adbbc73307c26d6a6af81b# ) is a simple, personal messaging service for businesses and their customers. It provides a single, integrated platform for the whole company to use for support, marketing, product, sales communication "
emscad_03920,Visual Designer (San Francisco or Dublin),"Intercom ( #URL_cb674f93cbcd215a3a0a57a8615a565545949eead8adbbc73307c26d6a6af81b# ) is a simple, personal messaging serv",0,0,0.0004858970642089844,0.05,correct|near_threshold,"Visual Designer (San Francisco or Dublin) Intercom ( #URL_cb674f93cbcd215a3a0a57a8615a565545949eead8adbbc73307c26d6a6af81b# ) is a simple, personal messaging service for businesses and their customers. It provides a single, integrated platform for the whole company to use for support, marketing, pro"
emscad_03926,IS Tester,EUROPEAN DYNAMICS (#URL_c66532ffa1ce76ab447da6774719060c42c584edbf44d74cdb94fc4ac219ca45#) is a leading European Softwar,0,0,0.0004093647003173828,0.05,correct|near_threshold,"IS Tester EUROPEAN DYNAMICS (#URL_c66532ffa1ce76ab447da6774719060c42c584edbf44d74cdb94fc4ac219ca45#) is a leading European Software, Information and Communication Technologies company, operating internationally (Athens, Brussels, Luxembourg, Copenhagen, Berlin, Rome, Stockholm, London, Nicosia, Hels"
emscad_03927,"State Street - GS Pricing Specialist, Associate 1 (2:30pm - 6:30pm)","Pricing Recruiters is the leading global resource for the procurement, vetting and placement of qualified, pricing and p",0,0,0.0011425018310546875,0.05,correct|near_threshold,"State Street - GS Pricing Specialist, Associate 1 (2:30pm - 6:30pm) Pricing Recruiters is the leading global resource for the procurement, vetting and placement of qualified, pricing and profitability professionals worldwide. We understand and hold appreciation for the unique needs and demands of to"
emscad_03941,Director of Growth Marketing,"We're Food52, and we've created a groundbreaking and award-winning cooking site. We support, connect, and celebrate home",0,0,0.0005559921264648438,0.05,correct|near_threshold,"Director of Growth Marketing We're Food52, and we've created a groundbreaking and award-winning cooking site. We support, connect, and celebrate home cooks, and give them everything they need in one place.   We have a top editorial, business, and engineering team. We're focused on using technology t"
emscad_03943,Financial Controller,Workable is a venture-backed startup making cloud-based recruitment software for fast-growing companies around the world,0,0,0.0005712509155273438,0.05,correct|near_threshold,Financial Controller Workable is a venture-backed startup making cloud-based recruitment software for fast-growing companies around the world. We're looking for people who want to change the way companies and people meet each other.   Life at Workable   At Workable we are creating an environment tha
emscad_03944,Python Developer,"We are a small gaming startup based in Timisoara, Romania",0,0,0.0005130767822265625,0.05,correct|near_threshold,"Python Developer We are a small gaming startup based in Timisoara, Romania   Our vision is to create immersive multiplayer experiences across all screens. Games are meant to be played with your friends, anytime, anywhere   In order to keep our team amazing, we only hire smart and capable individuals"
emscad_03947,Quality Assurance Manager,"import•io was founded in 2012 by David White (CEO), Andrew Fogg (CDO) and Matt Painter (CTO) with a unique vision: to ma",0,0,0.0006189346313476562,0.05,correct|near_threshold,"Quality Assurance Manager import•io was founded in 2012 by David White (CEO), Andrew Fogg (CDO) and Matt Painter (CTO) with a unique vision: to make the power of data available to everyone. Headquartered in both London and San Francisco, we employ a diverse team of individuals who are excited about "
emscad_03957,Couple Jobs - Self Employment,We are looking for passionate individuals who will partner with us and ensure the long-term success of our business and ,0,0,0.0011072158813476562,0.05,correct|near_threshold,"Couple Jobs - Self Employment We are looking for passionate individuals who will partner with us and ensure the long-term success of our business and their own.   This business is suited to Sales professionals, Executives, Entrepreneurs, Retired business owners, Couples wishing to work together, Sta"
emscad_03958,Team Lead Support Engineer,Graphs are everywhere. From websites adding social capabilities to Telco’s providing personalized customer services to i,0,0,0.0007672309875488281,0.05,correct|near_threshold,"Team Lead Support Engineer Graphs are everywhere. From websites adding social capabilities to Telco’s providing personalized customer services to innovative bioinformatics research, organizations are adopting graph databases as the best way to model and query connected data. Neo Technology researche"
emscad_03961,SAP HR Functional Consultant,"SAP HR consultant with proficiency in PA, OM, Benefits, ESS & MSS, eRecruiting modules. ·Experience in requirements gath",0,0,0.0221099853515625,0.05,correct|near_threshold,"SAP HR Functional Consultant SAP HR consultant with proficiency in PA, OM, Benefits, ESS & MSS, eRecruiting modules. ·Experience in requirements gathering, configuration, and support of SAP HCM modules ·Strong knowledge in HCM Functional area & good understanding of HR Business processes ·Gather and"
emscad_03962,Night Baker,Come join a fast-pace growing company that is looking for high-energy individuals wanting to grow with us! We are curren,0,0,0.0011444091796875,0.05,correct|near_threshold,Night Baker Come join a fast-pace growing company that is looking for high-energy individuals wanting to grow with us! We are currently looking for a couple of night bakers. Part-time and full-time positions. Must be an INDEPENDENT worker with GREAT TIME MANAGEMENT skills. The following is a must: -
emscad_03974,Content Strategist,"We're artists, thinkers, and doers in an open, collaborative, and challenging environment. We love to work our hearts ou",0,0,0.00046181678771972656,0.05,correct|near_threshold,"Content Strategist We're artists, thinkers, and doers in an open, collaborative, and challenging environment. We love to work our hearts out, but we also love beanbags, wasabi peas, and yoga. We hope you do, too.   What do we do? We develop interactive training content and mobile-friendly software a"
emscad_03976,Corporate Accounting Manager,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,0.000827789306640625,0.05,correct|near_threshold,"Corporate Accounting Manager We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. (We have more than 1500+ Job openings in o"
emscad_03992,Customer Care Representative,Our Company,0,0,0.0006604194641113281,0.05,correct|near_threshold,"Customer Care Representative Our Company   Adcash® is an international advertising network that delivers billions of ad units each month reaching several millions of people around the globe. With a strong focus on the entertainment vertical, the network’s portfolio currently comprises over 90 000 we"
emscad_03995,Senior Web Analyst (Digital Marketing),Mindworks interactive is one of the fastest growing Digital Agencies and the leading Performance Marketing Agency in Gre,0,0,0.0006012916564941406,0.05,correct|near_threshold,"Senior Web Analyst (Digital Marketing) Mindworks interactive is one of the fastest growing Digital Agencies and the leading Performance Marketing Agency in Greece. It consists of 62 employees with vast expertise in Client Service, Creative work (Web Design, Animation, Copywriting, Concept, Word of M"
emscad_04015,Social Media / Content Manager,PowToon (#URL_84da40102d63eebf414f1476e73cf04c518288708e1f2fe344ec3f0417a067aa#) is a brand new presentation software th,0,0,0.0005011558532714844,0.05,correct|near_threshold,"Social Media / Content Manager PowToon (#URL_84da40102d63eebf414f1476e73cf04c518288708e1f2fe344ec3f0417a067aa#) is a brand new presentation software that is so simple and intuitive, it allows anyone who ever used PowerPoint or KeyNote to easily evolve their presentations to AWESOMENESS! PowToon cont"
emscad_04022,Cosmetics and Beauty Sales Advisor,"S5 is the first range of certified organic cosmeceuticals, designed for skin concerns like blemishes, sensitivity, dryne",0,0,0.0006108283996582031,0.05,correct|near_threshold,"Cosmetics and Beauty Sales Advisor S5 is the first range of certified organic cosmeceuticals, designed for skin concerns like blemishes, sensitivity, dryness, pigmentation and fine lines. It is formulated with clinically proven bioactives from the 5 most extreme ecosystems on the planet. S5 Skincare"
emscad_04034,Lead Application Developer,Serve as liaison between application delivery teams and operational teams • Develop environment plan and strategy for MD,0,0,0.0161895751953125,0.05,correct|near_threshold,Lead Application Developer Serve as liaison between application delivery teams and operational teams • Develop environment plan and strategy for MDM Phase 2 project • Work with software vendors to maintain and upgrade packaged solutions • Deliver and manage foundational technical environments (“PATH
emscad_04038,Senior IT Analyst,Eviture is a professional services firm that specialise in leading enterprise agile delivery for complex business and IT,0,0,0.0006012916564941406,0.05,correct|near_threshold,"Senior IT Analyst Eviture is a professional services firm that specialise in leading enterprise agile delivery for complex business and IT challenges, with on-shore, near-shore and offshore team members working in collaboration. We work across all levels within organisations to enable business agili"
emscad_04041,Sales Director,We launched Involvio as students at Drexel University in Philadelphia out of our frustration that keeping track of event,0,0,0.0006189346313476562,0.05,correct|near_threshold,"Sales Director We launched Involvio as students at Drexel University in Philadelphia out of our frustration that keeping track of events happening on campus was just too hard - we knew there must have been a better way, but there wasn’t, so we built it!   We took the top prize upon graduating from t"
emscad_04043,Event & Exhibition Project Assistant / Executive,"Skyplan Group is a fast growing consulting firm based in Hong Kong. We provide professional recruiting, outsourcing and ",0,0,0.0006361007690429688,0.05,correct|near_threshold,"Event & Exhibition Project Assistant / Executive Skyplan Group is a fast growing consulting firm based in Hong Kong. We provide professional recruiting, outsourcing and consulting services to successful companies and organizations in Asia. Our experienced and knowledgeable consultants can help job s"
emscad_04053,Administrative Assitstant,"Experienced, reliable team members are needed for our Administrative Assistant needed! We are currently searching for ca",1,1,0.99853515625,0.05,correct,"Administrative Assitstant Experienced, reliable team members are needed for our Administrative Assistant needed! We are currently searching for candidates with previous experience and/or motivated quick learners. These positions require a friendly phone personality, great attention to detail and the"
emscad_04062,Lead Developer,Articheck is a SAAS business which solves a problem for hundreds of thousands of businesses in the art industry: the nee,0,0,0.0005035400390625,0.05,correct|near_threshold,"Lead Developer Articheck is a SAAS business which solves a problem for hundreds of thousands of businesses in the art industry: the need to record the condition of works of art before they’re sold, shipped, auctioned, valued, restored, lent and insured. Founded by an expert art conservator with deep"
emscad_04068,Development/Application Engineer,"We are specialized in HR consulting, sourcing PhD, MSc & MEng professionals on permanent and contract level positions ac",0,0,0.000827789306640625,0.05,correct|near_threshold,"Development/Application Engineer We are specialized in HR consulting, sourcing PhD, MSc & MEng professionals on permanent and contract level positions across the globe. Our customer, based in Flemish Brabant, Belgium, is a worldwide supplier of solutions for industrial and automotive applications   "
emscad_04069,Security Engineer,"We design, deploy, and maintain advanced technologies that enable our customers to achieve operational excellence at sub",0,0,0.0005044937133789062,0.05,correct|near_threshold,"Security Engineer We design, deploy, and maintain advanced technologies that enable our customers to achieve operational excellence at substantial OpEx savings. Our core strengths include a concentration on networks, their security & optimization with a laser focus on redefining the fulfillment expe"
emscad_04072,Project Manager,"Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special f",0,0,0.0008263587951660156,0.05,correct|near_threshold,"Project Manager Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special focus on the Oil & Gas Industry.   Valor Services will be involved with you throughout every step of the hiring process and remain in contact with you all the way th"
